2026-07-19T19:37:52-05:00
Running ./build/ejecutable_experimentos
Run on (12 X 4400 MHz CPU s)
CPU Caches:
  L1 Data 48 KiB (x6)
  L1 Instruction 32 KiB (x6)
  L2 Unified 1280 KiB (x6)
  L3 Unified 12288 KiB (x1)
Load Average: 1.00, 1.28, 1.17
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
***WARNING*** Library was built as DEBUG. Timings may be affected.
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"Comparaciones","Intercambios","RAM_Auxiliar_KB"
"BM_HeapSort/1000/0/repeats:30",2963,237672,236879,ns,,,,,,16838,9058,0
"BM_HeapSort/1000/0/repeats:30",2963,233234,232649,ns,,,,,,16865,9103,0
"BM_HeapSort/1000/0/repeats:30",2963,238692,238091,ns,,,,,,16867,9055,0
"BM_HeapSort/1000/0/repeats:30",2963,229459,228947,ns,,,,,,16807,9064,0
"BM_HeapSort/1000/0/repeats:30",2963,234463,233862,ns,,,,,,16879,9094,0
"BM_HeapSort/1000/0/repeats:30",2963,235220,234566,ns,,,,,,16829,9063,0
"BM_HeapSort/1000/0/repeats:30",2963,233925,233310,ns,,,,,,16914,9132,0
"BM_HeapSort/1000/0/repeats:30",2963,237123,236435,ns,,,,,,16868,9078,0
"BM_HeapSort/1000/0/repeats:30",2963,233107,232465,ns,,,,,,16849,9080,0
"BM_HeapSort/1000/0/repeats:30",2963,233367,232772,ns,,,,,,16860,9089,0
"BM_HeapSort/1000/0/repeats:30",2963,237489,236691,ns,,,,,,16846,9090,0
"BM_HeapSort/1000/0/repeats:30",2963,233397,232699,ns,,,,,,16819,9064,0
"BM_HeapSort/1000/0/repeats:30",2963,239316,238442,ns,,,,,,16859,9089,0
"BM_HeapSort/1000/0/repeats:30",2963,233124,232544,ns,,,,,,16776,9023,0
"BM_HeapSort/1000/0/repeats:30",2963,233879,233305,ns,,,,,,16773,9045,0
"BM_HeapSort/1000/0/repeats:30",2963,235125,234520,ns,,,,,,16855,9096,0
"BM_HeapSort/1000/0/repeats:30_mean",30,234694,234046,ns,,,,,,16845,9075.87,0
"BM_HeapSort/1000/0/repeats:30_median",30,233902,233298,ns,,,,,,16847.5,9070.5,0
"BM_HeapSort/1000/0/repeats:30_stddev",30,2325.43,2268.78,ns,,,,,,34.5867,25.3292,0
"BM_HeapSort/1000/0/repeats:30_cv",30,330279,323124,ns,,,,,,0.00205324,0.00279083,-nan
"BM_HeapSort/1000/1/repeats:30",2842,236391,235716,ns,,,,,,17583,9708,0
"BM_HeapSort/1000/1/repeats:30",2842,230792,230269,ns,,,,,,17583,9708,0
"BM_HeapSort/1000/1/repeats:30",2842,232294,231708,ns,,,,,,17583,9708,0
"BM_HeapSort/1000/1/repeats:30",2842,233857,232865,ns,,,,,,17583,9708,0
"BM_HeapSort/1000/1/repeats:30",2842,234565,233949,ns,,,,,,17583,9708,0
"BM_HeapSort/1000/1/repeats:30",2842,234541,233894,ns,,,,,,17583,9708,0
"BM_HeapSort/1000/1/repeats:30",2842,235476,234847,ns,,,,,,17583,9708,0
"BM_HeapSort/1000/1/repeats:30",2842,235151,234572,ns,,,,,,17583,9708,0
"BM_HeapSort/1000/1/repeats:30",2842,238004,237353,ns,,,,,,17583,9708,0
"BM_HeapSort/1000/1/repeats:30",2842,235954,235184,ns,,,,,,17583,9708,0
"BM_HeapSort/1000/1/repeats:30",2842,234919,234277,ns,,,,,,17583,9708,0
"BM_HeapSort/1000/1/repeats:30",2842,232178,231660,ns,,,,,,17583,9708,0
"BM_HeapSort/1000/1/repeats:30",2842,232369,231790,ns,,,,,,17583,9708,0
"BM_HeapSort/1000/1/repeats:30",2842,231191,230677,ns,,,,,,17583,9708,0
"BM_HeapSort/1000/1/repeats:30",2842,233474,232785,ns,,,,,,17583,9708,0
"BM_HeapSort/1000/1/repeats:30",2842,236206,235544,ns,,,,,,17583,9708,0
"BM_HeapSort/1000/1/repeats:30",2842,237151,236563,ns,,,,,,17583,9708,0
"BM_HeapSort/1000/1/repeats:30",2842,228956,228508,ns,,,,,,17583,9708,0
"BM_HeapSort/1000/1/repeats:30",2842,236556,235942,ns,,,,,,17583,9708,0
"BM_HeapSort/1000/1/repeats:30",2842,234135,233460,ns,,,,,,17583,9708,0
"BM_HeapSort/1000/1/repeats:30",2842,235035,234447,ns,,,,,,17583,9708,0
"BM_HeapSort/1000/1/repeats:30",2842,237348,236681,ns,,,,,,17583,9708,0
"BM_HeapSort/1000/1/repeats:30",2842,232202,231616,ns,,,,,,17583,9708,0
"BM_HeapSort/1000/1/repeats:30",2842,236478,235691,ns,,,,,,17583,9708,0
"BM_HeapSort/1000/1/repeats:30",2842,234785,234048,ns,,,,,,17583,9708,0
"BM_HeapSort/1000/1/repeats:30",2842,234277,233528,ns,,,,,,17583,9708,0
"BM_HeapSort/1000/1/repeats:30",2842,235806,235191,ns,,,,,,17583,9708,0
"BM_HeapSort/1000/1/repeats:30",2842,235384,234545,ns,,,,,,17583,9708,0
"BM_HeapSort/1000/1/repeats:30",2842,233354,232763,ns,,,,,,17583,9708,0
"BM_HeapSort/1000/1/repeats:30",2842,234366,233692,ns,,,,,,17583,9708,0
"BM_HeapSort/1000/1/repeats:30_mean",30,234440,233792,ns,,,,,,17583,9708,0
"BM_HeapSort/1000/1/repeats:30_median",30,234675,233998,ns,,,,,,17583,9708,0
"BM_HeapSort/1000/1/repeats:30_stddev",30,2092.21,2046.39,ns,,,,,,0,0,0
"BM_HeapSort/1000/1/repeats:30_cv",30,297477,291768,ns,,,,,,0,0,-nan
"BM_HeapSort/1000/2/repeats:30",3185,211392,210721,ns,,,,,,15965,8316,0
"BM_HeapSort/1000/2/repeats:30",3185,206674,206149,ns,,,,,,15965,8316,0
"BM_HeapSort/1000/2/repeats:30",3185,210783,210156,ns,,,,,,15965,8316,0
"BM_HeapSort/1000/2/repeats:30",3185,208806,208182,ns,,,,,,15965,8316,0
"BM_HeapSort/1000/2/repeats:30",3185,210320,209758,ns,,,,,,15965,8316,0
"BM_HeapSort/1000/2/repeats:30",3185,210619,210032,ns,,,,,,15965,8316,0
"BM_HeapSort/1000/2/repeats:30",3185,212706,211939,ns,,,,,,15965,8316,0
"BM_HeapSort/1000/2/repeats:30",3185,210305,209756,ns,,,,,,15965,8316,0
"BM_HeapSort/1000/2/repeats:30",3185,210812,210194,ns,,,,,,15965,8316,0
"BM_HeapSort/1000/2/repeats:30",3185,209173,208507,ns,,,,,,15965,8316,0
"BM_HeapSort/1000/2/repeats:30",3185,207424,206959,ns,,,,,,15965,8316,0
"BM_HeapSort/1000/2/repeats:30",3185,211180,210494,ns,,,,,,15965,8316,0
"BM_HeapSort/1000/2/repeats:30",3185,215361,214681,ns,,,,,,15965,8316,0
"BM_HeapSort/1000/2/repeats:30",3185,212964,212306,ns,,,,,,15965,8316,0
"BM_HeapSort/1000/2/repeats:30",3185,211138,210555,ns,,,,,,15965,8316,0
"BM_HeapSort/1000/2/repeats:30",3185,211163,210557,ns,,,,,,15965,8316,0
"BM_HeapSort/1000/2/repeats:30",3185,209283,208744,ns,,,,,,15965,8316,0
"BM_HeapSort/1000/2/repeats:30",3185,210372,209528,ns,,,,,,15965,8316,0
"BM_HeapSort/1000/2/repeats:30",3185,208450,207875,ns,,,,,,15965,8316,0
"BM_HeapSort/1000/2/repeats:30",3185,209005,208449,ns,,,,,,15965,8316,0
"BM_HeapSort/1000/2/repeats:30",3185,207897,207360,ns,,,,,,15965,8316,0
"BM_HeapSort/1000/2/repeats:30",3185,211858,211275,ns,,,,,,15965,8316,0
"BM_HeapSort/1000/2/repeats:30",3185,206845,206305,ns,,,,,,15965,8316,0
"BM_HeapSort/1000/2/repeats:30",3185,207377,206875,ns,,,,,,15965,8316,0
"BM_HeapSort/1000/2/repeats:30",3185,209093,208504,ns,,,,,,15965,8316,0
"BM_HeapSort/1000/2/repeats:30",3185,207431,206918,ns,,,,,,15965,8316,0
"BM_HeapSort/1000/2/repeats:30",3185,211106,210470,ns,,,,,,15965,8316,0
"BM_HeapSort/1000/2/repeats:30",3185,209783,209209,ns,,,,,,15965,8316,0
"BM_HeapSort/1000/2/repeats:30",3185,206462,205950,ns,,,,,,15965,8316,0
"BM_HeapSort/1000/2/repeats:30",3185,209978,209389,ns,,,,,,15965,8316,0
"BM_HeapSort/1000/2/repeats:30_mean",30,209859,209260,ns,,,,,,15965,8316,0
"BM_HeapSort/1000/2/repeats:30_median",30,210141,209458,ns,,,,,,15965,8316,0
"BM_HeapSort/1000/2/repeats:30_stddev",30,2049.71,1998.51,ns,,,,,,0,0,0
"BM_HeapSort/1000/2/repeats:30_cv",30,325570,318345,ns,,,,,,0,0,-nan
"BM_HeapSort/1000/3/repeats:30",2784,240821,240330,ns,,,,,,17414,9598,0
"BM_HeapSort/1000/3/repeats:30",2784,248353,247639,ns,,,,,,17398,9588,0
"BM_HeapSort/1000/3/repeats:30",2784,244098,243097,ns,,,,,,17427,9602,0
"BM_HeapSort/1000/3/repeats:30",2784,236788,236455,ns,,,,,,17420,9584,0
"BM_HeapSort/1000/3/repeats:30",2784,238918,238524,ns,,,,,,17389,9566,0
"BM_HeapSort/1000/3/repeats:30",2784,239697,239246,ns,,,,,,17329,9544,0
"BM_HeapSort/1000/3/repeats:30",2784,239648,239227,ns,,,,,,17381,9586,0
"BM_HeapSort/1000/3/repeats:30",2784,241174,240712,ns,,,,,,17396,9564,0
"BM_HeapSort/1000/3/repeats:30",2784,235994,235724,ns,,,,,,17381,9586,0
"BM_HeapSort/1000/3/repeats:30",2784,241120,240715,ns,,,,,,17401,9584,0
"BM_HeapSort/1000/3/repeats:30",2784,240282,239396,ns,,,,,,17400,9570,0
"BM_HeapSort/1000/3/repeats:30",2784,237986,237578,ns,,,,,,17375,9564,0
"BM_HeapSort/1000/3/repeats:30",2784,241541,241006,ns,,,,,,17410,9586,0
"BM_HeapSort/1000/3/repeats:30",2784,241808,241313,ns,,,,,,17390,9566,0
"BM_HeapSort/1000/3/repeats:30",2784,238589,238180,ns,,,,,,17388,9584,0
"BM_HeapSort/1000/3/repeats:30",2784,241112,240541,ns,,,,,,17389,9590,0
"BM_HeapSort/1000/3/repeats:30",2784,238097,237702,ns,,,,,,17378,9574,0
"BM_HeapSort/1000/3/repeats:30",2784,239096,238636,ns,,,,,,17395,9586,0
"BM_HeapSort/1000/3/repeats:30",2784,241104,240688,ns,,,,,,17393,9586,0
"BM_HeapSort/1000/3/repeats:30",2784,239289,238764,ns,,,,,,17390,9576,0
"BM_HeapSort/1000/3/repeats:30",2784,241239,240832,ns,,,,,,17394,9584,0
"BM_HeapSort/1000/3/repeats:30",2784,239198,238715,ns,,,,,,17404,9584,0
"BM_HeapSort/1000/3/repeats:30",2784,239753,239345,ns,,,,,,17355,9566,0
"BM_HeapSort/1000/3/repeats:30",2784,237076,236598,ns,,,,,,17380,9576,0
"BM_HeapSort/1000/3/repeats:30",2784,237824,237402,ns,,,,,,17394,9578,0
"BM_HeapSort/1000/3/repeats:30",2784,237841,237504,ns,,,,,,17393,9584,0
"BM_HeapSort/1000/3/repeats:30",2784,239037,238535,ns,,,,,,17387,9580,0
"BM_HeapSort/1000/3/repeats:30",2784,240308,239573,ns,,,,,,17415,9604,0
"BM_HeapSort/1000/3/repeats:30",2784,244317,243737,ns,,,,,,17417,9570,0
"BM_HeapSort/1000/3/repeats:30",2784,237548,237195,ns,,,,,,17360,9554,0
"BM_HeapSort/1000/3/repeats:30_mean",30,239988,239497,ns,,,,,,17391.4,9578.8,0
"BM_HeapSort/1000/3/repeats:30_median",30,239672,239236,ns,,,,,,17393,9584,0
"BM_HeapSort/1000/3/repeats:30_stddev",30,2509.52,2413.27,ns,,,,,,20.0184,13.2935,0
"BM_HeapSort/1000/3/repeats:30_cv",30,348561,335881,ns,,,,,,0.00115105,0.0013878,-nan
"BM_HeapSort/10000/0/repeats:30",218,3.25183e+06,3.24561e+06,ns,,,,,,235431,124267,0
"BM_HeapSort/10000/0/repeats:30",218,3.25492e+06,3.24646e+06,ns,,,,,,235285,124106,0
"BM_HeapSort/10000/0/repeats:30",218,3.19592e+06,3.18767e+06,ns,,,,,,235329,124140,0
"BM_HeapSort/10000/0/repeats:30",218,3.17726e+06,3.17019e+06,ns,,,,,,235526,124277,0
"BM_HeapSort/10000/0/repeats:30",218,3.18016e+06,3.17501e+06,ns,,,,,,235327,124207,0
"BM_HeapSort/10000/0/repeats:30",218,3.17329e+06,3.16783e+06,ns,,,,,,235470,124154,0
"BM_HeapSort/10000/0/repeats:30",218,3.18884e+06,3.18192e+06,ns,,,,,,235470,124276,0
"BM_HeapSort/10000/0/repeats:30",218,3.2385e+06,3.23085e+06,ns,,,,,,235362,124199,0
"BM_HeapSort/10000/0/repeats:30",218,3.22238e+06,3.21574e+06,ns,,,,,,235446,124388,0
"BM_HeapSort/10000/0/repeats:30",218,3.26024e+06,3.252e+06,ns,,,,,,235303,124236,0
"BM_HeapSort/10000/0/repeats:30",218,3.22099e+06,3.21349e+06,ns,,,,,,235412,124216,0
"BM_HeapSort/10000/0/repeats:30",218,3.18917e+06,3.18331e+06,ns,,,,,,235390,124230,0
"BM_HeapSort/10000/0/repeats:30",218,3.20577e+06,3.19839e+06,ns,,,,,,235346,124215,0
"BM_HeapSort/10000/0/repeats:30",218,3.22522e+06,3.21681e+06,ns,,,,,,235392,124224,0
"BM_HeapSort/10000/0/repeats:30",218,3.21528e+06,3.20698e+06,ns,,,,,,235421,124245,0
"BM_HeapSort/10000/0/repeats:30",218,3.23394e+06,3.22587e+06,ns,,,,,,235240,124108,0
"BM_HeapSort/10000/0/repeats:30",218,3.24111e+06,3.23241e+06,ns,,,,,,235477,124302,0
"BM_HeapSort/10000/0/repeats:30",218,3.21689e+06,3.20915e+06,ns,,,,,,235423,124294,0
"BM_HeapSort/10000/0/repeats:30",218,3.20051e+06,3.19218e+06,ns,,,,,,235273,124069,0
"BM_HeapSort/10000/0/repeats:30",218,3.21326e+06,3.2057e+06,ns,,,,,,235511,124285,0
"BM_HeapSort/10000/0/repeats:30",218,3.23239e+06,3.2245e+06,ns,,,,,,235333,124309,0
"BM_HeapSort/10000/0/repeats:30",218,3.2037e+06,3.19395e+06,ns,,,,,,235469,124204,0
"BM_HeapSort/10000/0/repeats:30",218,3.19193e+06,3.18205e+06,ns,,,,,,235442,124247,0
"BM_HeapSort/10000/0/repeats:30",218,3.198e+06,3.19066e+06,ns,,,,,,235496,124358,0
"BM_HeapSort/10000/0/repeats:30",218,3.19945e+06,3.19119e+06,ns,,,,,,235302,124157,0
"BM_HeapSort/10000/0/repeats:30",218,3.16832e+06,3.16244e+06,ns,,,,,,235493,124140,0
"BM_HeapSort/10000/0/repeats:30",218,3.24001e+06,3.23257e+06,ns,,,,,,235371,124189,0
"BM_HeapSort/10000/0/repeats:30",218,3.18188e+06,3.17609e+06,ns,,,,,,235404,124235,0
"BM_HeapSort/10000/0/repeats:30",218,3.21389e+06,3.205e+06,ns,,,,,,235401,124226,0
"BM_HeapSort/10000/0/repeats:30",218,3.21711e+06,3.20985e+06,ns,,,,,,235441,124246,0
"BM_HeapSort/10000/0/repeats:30_mean",30,3.21174e+06,3.2042e+06,ns,,,,,,235400,124225,0
"BM_HeapSort/10000/0/repeats:30_median",30,3.21357e+06,3.20535e+06,ns,,,,,,235408,124228,0
"BM_HeapSort/10000/0/repeats:30_stddev",30,25094.1,24650.5,ns,,,,,,76.2006,72.7454,0
"BM_HeapSort/10000/0/repeats:30_cv",30,260442,256440,ns,,,,,,0.000323708,0.000585594,-nan
"BM_HeapSort/10000/1/repeats:30",220,3.07565e+06,3.06639e+06,ns,,,,,,244460,131956,0
"BM_HeapSort/10000/1/repeats:30",220,3.07024e+06,3.06207e+06,ns,,,,,,244460,131956,0
"BM_HeapSort/10000/1/repeats:30",220,3.05238e+06,3.04638e+06,ns,,,,,,244460,131956,0
"BM_HeapSort/10000/1/repeats:30",220,3.04383e+06,3.03719e+06,ns,,,,,,244460,131956,0
"BM_HeapSort/10000/1/repeats:30",220,3.07498e+06,3.0685e+06,ns,,,,,,244460,131956,0
"BM_HeapSort/10000/1/repeats:30",220,3.04747e+06,3.04044e+06,ns,,,,,,244460,131956,0
"BM_HeapSort/10000/1/repeats:30",220,3.03411e+06,3.02812e+06,ns,,,,,,244460,131956,0
"BM_HeapSort/10000/1/repeats:30",220,3.05486e+06,3.04746e+06,ns,,,,,,244460,131956,0
"BM_HeapSort/10000/1/repeats:30",220,3.09293e+06,3.08574e+06,ns,,,,,,244460,131956,0
"BM_HeapSort/10000/1/repeats:30",220,3.03918e+06,3.03309e+06,ns,,,,,,244460,131956,0
"BM_HeapSort/10000/1/repeats:30",220,3.04445e+06,3.03658e+06,ns,,,,,,244460,131956,0
"BM_HeapSort/10000/1/repeats:30",220,3.02252e+06,3.01639e+06,ns,,,,,,244460,131956,0
"BM_HeapSort/10000/1/repeats:30",220,3.03364e+06,3.02527e+06,ns,,,,,,244460,131956,0
"BM_HeapSort/10000/1/repeats:30",220,3.06655e+06,3.05815e+06,ns,,,,,,244460,131956,0
"BM_HeapSort/10000/1/repeats:30",220,3.00324e+06,2.99649e+06,ns,,,,,,244460,131956,0
"BM_HeapSort/10000/1/repeats:30",220,3.03902e+06,3.03231e+06,ns,,,,,,244460,131956,0
"BM_HeapSort/10000/1/repeats:30",220,3.04894e+06,3.0408e+06,ns,,,,,,244460,131956,0
"BM_HeapSort/10000/1/repeats:30",220,3.03116e+06,3.02242e+06,ns,,,,,,244460,131956,0
"BM_HeapSort/10000/1/repeats:30",220,3.04811e+06,3.04086e+06,ns,,,,,,244460,131956,0
"BM_HeapSort/10000/1/repeats:30",220,3.03003e+06,3.02174e+06,ns,,,,,,244460,131956,0
"BM_HeapSort/10000/1/repeats:30",220,3.00126e+06,2.99423e+06,ns,,,,,,244460,131956,0
"BM_HeapSort/10000/1/repeats:30",220,3.07817e+06,3.06809e+06,ns,,,,,,244460,131956,0
"BM_HeapSort/10000/1/repeats:30",220,2.98668e+06,2.98107e+06,ns,,,,,,244460,131956,0
"BM_HeapSort/10000/1/repeats:30",220,3.01259e+06,3.00626e+06,ns,,,,,,244460,131956,0
"BM_HeapSort/10000/1/repeats:30",220,3.04174e+06,3.03431e+06,ns,,,,,,244460,131956,0
"BM_HeapSort/10000/1/repeats:30",220,3.02346e+06,3.01513e+06,ns,,,,,,244460,131956,0
"BM_HeapSort/10000/1/repeats:30",220,3.06218e+06,3.05433e+06,ns,,,,,,244460,131956,0
"BM_HeapSort/10000/1/repeats:30",220,3.06129e+06,3.05425e+06,ns,,,,,,244460,131956,0
"BM_HeapSort/10000/1/repeats:30",220,2.97914e+06,2.97366e+06,ns,,,,,,244460,131956,0
"BM_HeapSort/10000/1/repeats:30",220,3.03782e+06,3.02917e+06,ns,,,,,,244460,131956,0
"BM_HeapSort/10000/1/repeats:30_mean",30,3.04125e+06,3.0339e+06,ns,,,,,,244460,131956,0
"BM_HeapSort/10000/1/repeats:30_median",30,3.04279e+06,3.03545e+06,ns,,,,,,244460,131956,0
"BM_HeapSort/10000/1/repeats:30_stddev",30,26828,26293.4,ns,,,,,,0,0,0
"BM_HeapSort/10000/1/repeats:30_cv",30,294046,288885,ns,,,,,,0,0,-nan
"BM_HeapSort/10000/2/repeats:30",238,2.90458e+06,2.89526e+06,ns,,,,,,226682,116696,0
"BM_HeapSort/10000/2/repeats:30",238,2.84466e+06,2.83683e+06,ns,,,,,,226682,116696,0
"BM_HeapSort/10000/2/repeats:30",238,2.83606e+06,2.8281e+06,ns,,,,,,226682,116696,0
"BM_HeapSort/10000/2/repeats:30",238,2.80612e+06,2.80062e+06,ns,,,,,,226682,116696,0
"BM_HeapSort/10000/2/repeats:30",238,2.82606e+06,2.82039e+06,ns,,,,,,226682,116696,0
"BM_HeapSort/10000/2/repeats:30",238,2.86105e+06,2.85435e+06,ns,,,,,,226682,116696,0
"BM_HeapSort/10000/2/repeats:30",238,2.83087e+06,2.82277e+06,ns,,,,,,226682,116696,0
"BM_HeapSort/10000/2/repeats:30",238,2.86585e+06,2.85956e+06,ns,,,,,,226682,116696,0
"BM_HeapSort/10000/2/repeats:30",238,2.84546e+06,2.83907e+06,ns,,,,,,226682,116696,0
"BM_HeapSort/10000/2/repeats:30",238,2.92931e+06,2.92028e+06,ns,,,,,,226682,116696,0
"BM_HeapSort/10000/2/repeats:30",238,2.84128e+06,2.83496e+06,ns,,,,,,226682,116696,0
"BM_HeapSort/10000/2/repeats:30",238,2.83485e+06,2.82756e+06,ns,,,,,,226682,116696,0
"BM_HeapSort/10000/2/repeats:30",238,2.8375e+06,2.83072e+06,ns,,,,,,226682,116696,0
"BM_HeapSort/10000/2/repeats:30",238,2.81759e+06,2.81231e+06,ns,,,,,,226682,116696,0
"BM_HeapSort/10000/2/repeats:30",238,2.85242e+06,2.84628e+06,ns,,,,,,226682,116696,0
"BM_HeapSort/10000/2/repeats:30",238,2.86246e+06,2.85534e+06,ns,,,,,,226682,116696,0
"BM_HeapSort/10000/2/repeats:30",238,2.82587e+06,2.8187e+06,ns,,,,,,226682,116696,0
"BM_HeapSort/10000/2/repeats:30",238,2.8463e+06,2.8397e+06,ns,,,,,,226682,116696,0
"BM_HeapSort/10000/2/repeats:30",238,2.81072e+06,2.80104e+06,ns,,,,,,226682,116696,0
"BM_HeapSort/10000/2/repeats:30",238,2.8241e+06,2.81724e+06,ns,,,,,,226682,116696,0
"BM_HeapSort/10000/2/repeats:30",238,2.83983e+06,2.8326e+06,ns,,,,,,226682,116696,0
"BM_HeapSort/10000/2/repeats:30",238,2.82207e+06,2.81557e+06,ns,,,,,,226682,116696,0
"BM_HeapSort/10000/2/repeats:30",238,2.81952e+06,2.81363e+06,ns,,,,,,226682,116696,0
"BM_HeapSort/10000/2/repeats:30",238,2.86062e+06,2.8529e+06,ns,,,,,,226682,116696,0
"BM_HeapSort/10000/2/repeats:30",238,2.80725e+06,2.80168e+06,ns,,,,,,226682,116696,0
"BM_HeapSort/10000/2/repeats:30",238,2.83062e+06,2.82246e+06,ns,,,,,,226682,116696,0
"BM_HeapSort/10000/2/repeats:30",238,2.88425e+06,2.87682e+06,ns,,,,,,226682,116696,0
"BM_HeapSort/10000/2/repeats:30",238,2.83142e+06,2.82432e+06,ns,,,,,,226682,116696,0
"BM_HeapSort/10000/2/repeats:30",238,2.92862e+06,2.91992e+06,ns,,,,,,226682,116696,0
"BM_HeapSort/10000/2/repeats:30",238,2.85052e+06,2.84245e+06,ns,,,,,,226682,116696,0
"BM_HeapSort/10000/2/repeats:30_mean",30,2.84593e+06,2.83878e+06,ns,,,,,,226682,116696,0
"BM_HeapSort/10000/2/repeats:30_median",30,2.83866e+06,2.83166e+06,ns,,,,,,226682,116696,0
"BM_HeapSort/10000/2/repeats:30_stddev",30,31384.3,30799.2,ns,,,,,,0,0,0
"BM_HeapSort/10000/2/repeats:30_cv",30,367594,361649,ns,,,,,,0,0,-nan
"BM_HeapSort/10000/3/repeats:30",215,3.13803e+06,3.12853e+06,ns,,,,,,242398,130012,0
"BM_HeapSort/10000/3/repeats:30",215,3.13487e+06,3.12662e+06,ns,,,,,,242360,129926,0
"BM_HeapSort/10000/3/repeats:30",215,3.11296e+06,3.10517e+06,ns,,,,,,242359,129938,0
"BM_HeapSort/10000/3/repeats:30",215,3.1022e+06,3.09587e+06,ns,,,,,,242290,129942,0
"BM_HeapSort/10000/3/repeats:30",215,3.17383e+06,3.16464e+06,ns,,,,,,242393,129990,0
"BM_HeapSort/10000/3/repeats:30",215,3.16171e+06,3.15257e+06,ns,,,,,,242342,129976,0
"BM_HeapSort/10000/3/repeats:30",215,3.10098e+06,3.09334e+06,ns,,,,,,242358,129960,0
"BM_HeapSort/10000/3/repeats:30",215,3.11598e+06,3.1082e+06,ns,,,,,,242295,129930,0
"BM_HeapSort/10000/3/repeats:30",215,3.08065e+06,3.06752e+06,ns,,,,,,242379,130020,0
"BM_HeapSort/10000/3/repeats:30",215,3.09153e+06,3.08459e+06,ns,,,,,,242335,129922,0
"BM_HeapSort/10000/3/repeats:30",215,3.15021e+06,3.14159e+06,ns,,,,,,242345,129960,0
"BM_HeapSort/10000/3/repeats:30",215,3.09442e+06,3.08586e+06,ns,,,,,,242406,130008,0
"BM_HeapSort/10000/3/repeats:30",215,3.10047e+06,3.09232e+06,ns,,,,,,242220,129850,0
"BM_HeapSort/10000/3/repeats:30",215,3.14822e+06,3.13832e+06,ns,,,,,,242381,129976,0
"BM_HeapSort/10000/3/repeats:30",215,3.11497e+06,3.10662e+06,ns,,,,,,242348,129940,0
"BM_HeapSort/10000/3/repeats:30",215,3.10693e+06,3.09752e+06,ns,,,,,,242308,129924,0
"BM_HeapSort/10000/3/repeats:30",215,3.13454e+06,3.12528e+06,ns,,,,,,242254,129910,0
"BM_HeapSort/10000/3/repeats:30",215,3.14011e+06,3.13189e+06,ns,,,,,,242263,129904,0
"BM_HeapSort/10000/3/repeats:30",215,3.14763e+06,3.13732e+06,ns,,,,,,242264,129866,0
"BM_HeapSort/10000/3/repeats:30",215,3.11157e+06,3.10363e+06,ns,,,,,,242400,130004,0
"BM_HeapSort/10000/3/repeats:30",215,3.13291e+06,3.12445e+06,ns,,,,,,242338,129944,0
"BM_HeapSort/10000/3/repeats:30",215,3.16124e+06,3.15294e+06,ns,,,,,,242406,129972,0
"BM_HeapSort/10000/3/repeats:30",215,3.16226e+06,3.15368e+06,ns,,,,,,242324,129962,0
"BM_HeapSort/10000/3/repeats:30",215,3.18948e+06,3.18091e+06,ns,,,,,,242300,129912,0
"BM_HeapSort/10000/3/repeats:30",215,3.11499e+06,3.10679e+06,ns,,,,,,242321,129902,0
"BM_HeapSort/10000/3/repeats:30",215,3.15021e+06,3.13996e+06,ns,,,,,,242360,129892,0
"BM_HeapSort/10000/3/repeats:30",215,3.19536e+06,3.18561e+06,ns,,,,,,242468,130014,0
"BM_HeapSort/10000/3/repeats:30",215,3.17164e+06,3.16319e+06,ns,,,,,,242404,130024,0
"BM_HeapSort/10000/3/repeats:30",215,3.1271e+06,3.11837e+06,ns,,,,,,242392,130018,0
"BM_HeapSort/10000/3/repeats:30",215,3.16318e+06,3.15472e+06,ns,,,,,,242338,130014,0
"BM_HeapSort/10000/3/repeats:30_mean",30,3.13434e+06,3.1256e+06,ns,,,,,,242345,129954,0
"BM_HeapSort/10000/3/repeats:30_median",30,3.13471e+06,3.12595e+06,ns,,,,,,242346,129952,0
"BM_HeapSort/10000/3/repeats:30_stddev",30,30051.2,29909.9,ns,,,,,,54.7751,48.1885,0
"BM_HeapSort/10000/3/repeats:30_cv",30,319591,318977,ns,,,,,,0.000226021,0.000370813,-nan
"BM_HeapSort/100000/0/repeats:30",16,4.15342e+07,4.14141e+07,ns,,,,,,3.01998e+06,1.57506e+06,0
"BM_HeapSort/100000/0/repeats:30",16,4.17033e+07,4.1586e+07,ns,,,,,,3.01998e+06,1.57512e+06,0
"BM_HeapSort/100000/0/repeats:30",16,4.18309e+07,4.1716e+07,ns,,,,,,3.01965e+06,1.5748e+06,0
"BM_HeapSort/100000/0/repeats:30",16,4.18472e+07,4.17037e+07,ns,,,,,,3.01982e+06,1.57512e+06,0
"BM_HeapSort/100000/0/repeats:30",16,4.20832e+07,4.19612e+07,ns,,,,,,3.0199e+06,1.57556e+06,0
"BM_HeapSort/100000/0/repeats:30",16,4.18413e+07,4.17048e+07,ns,,,,,,3.01957e+06,1.57508e+06,0
"BM_HeapSort/100000/0/repeats:30",16,4.19176e+07,4.17988e+07,ns,,,,,,3.01984e+06,1.57523e+06,0
"BM_HeapSort/100000/0/repeats:30",16,4.15573e+07,4.14442e+07,ns,,,,,,3.01958e+06,1.57493e+06,0
